time,lon,lat,id,year,logger,time_diff_sec,Nest_Distance,Trip_ID
2025-05-14 11:25:00,141.52383,40.556659999999994,62206,2025,VHF,300,3493.3654445515776,4
2025-05-14 11:30:00,141.5238,40.556639999999994,62206,2025,VHF,300,3494.1738954510033,4
2025-05-14 11:35:00,141.52381,40.55667,62206,2025,VHF,300,3495.3899481778467,4
2025-05-14 11:40:00,141.52381,40.556639999999994,62206,2025,VHF,300,3493.4797705796013,4
2025-05-14 11:45:00,141.52383,40.55667999999999,62206,2025,VHF,300,3494.640112942251,4
2025-05-14 11:50:00,141.52384,40.55663,62206,2025,VHF,300,3490.761169352455,4
2025-05-14 11:55:00,141.52388,40.55661,62206,2025,VHF,300,3486.712084294619,4
2025-05-14 12:00:00,141.52383,40.55665,62206,2025,VHF,300,3492.7284654870077,4
2025-05-14 12:05:00,141.51271,40.56024,62206,2025,VHF,300,4497.962426150694,4
2025-05-14 12:10:00,141.49934000000002,40.562360000000005,62206,2025,VHF,300,5595.819594993805,4
2025-05-14 12:15:00,141.50377999999998,40.559259999999995,62206,2025,VHF,300,5103.526981072135,4
2025-05-14 12:20:00,141.50378999999998,40.559239999999996,62206,2025,VHF,300,5101.773063958536,4
2025-05-14 12:25:00,141.50377999999998,40.55925,62206,2025,VHF,300,5103.028346757373,4
2025-05-14 12:30:00,141.50374,40.55919,62206,2025,VHF,300,5103.069722835982,4
2025-05-14 12:35:00,141.50378999999998,40.55925,62206,2025,VHF,300,5102.271579383516,4
2025-05-14 12:40:00,141.51297,40.544689999999996,62206,2025,VHF,300,3840.986197028648,4
2025-05-14 12:45:00,141.51294000000001,40.54471,62206,2025,VHF,300,3843.8785018971444,4
2025-05-14 12:50:00,141.51292,40.54472,62206,2025,VHF,300,3845.7418721095164,4
2025-05-14 12:55:00,141.51633,40.546479999999995,62206,2025,VHF,300,3604.083218475882,4
2025-05-14 13:05:00,141.50869,40.543110000000006,62206,2025,VHF,600,4173.809425462082,4
2025-05-14 13:10:00,141.50871,40.54312,62206,2025,VHF,300,4172.2602644325,4
2025-05-14 13:15:00,141.50885,40.54318,62206,2025,VHF,300,4161.2922412637745,4
2025-05-14 13:20:00,141.50906999999998,40.54314,62206,2025,VHF,300,4142.253632971759,4
2025-05-14 13:25:00,141.50911,40.54314,62206,2025,VHF,300,4138.890124083431,4
2025-05-14 13:30:00,141.50924999999998,40.543130000000005,62206,2025,VHF,300,4126.983155489929,4
2025-05-14 13:35:00,141.50931,40.54316,62206,2025,VHF,300,4122.344436340467,4
2025-05-14 13:40:00,141.52179,40.54135,62206,2025,VHF,300,3049.253975520955,4
2025-05-15 02:25:00,141.56208,40.548500000000004,62206,2025,VHF,600,1162.2740024014643,5
2025-05-15 02:30:00,141.55234000000004,40.56353000000001,62206,2025,VHF,300,2803.343328370931,5
2025-05-15 02:35:00,141.55279000000002,40.56514000000001,62206,2025,VHF,300,2974.5230002757576,5
2025-05-15 02:40:00,141.53869,40.57321,62206,2025,VHF,300,4163.118023365124,5
2025-05-15 02:45:00,141.53677,40.57858,62206,2025,VHF,300,4776.727710974508,5
2025-05-15 02:50:00,141.52747000000002,40.57439,62206,2025,VHF,300,4722.633708095641,5
2025-05-15 02:55:00,141.52257,40.563990000000004,62206,2025,VHF,300,4092.786380727976,5
2025-05-15 03:00:00,141.52119000000002,40.56124,62206,2025,VHF,300,3978.7409076102213,5
2025-05-15 03:05:00,141.52399,40.55987,62206,2025,VHF,300,3698.938700778843,5
