"","ID","step","angle","time","logger","Trip_ID","location","on_breakwater","id","ID_real","loc_bin","x","y","score_sc","id_factor","state"
"1","62206_1_sea_0",2125.73899550751,NA,2025-05-12 10:45:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546424.30465095,4490585.38704471,0.285717843753435,"62206","undirected"
"2","62206_1_sea_0",194.274320471042,-0.0102797545083801,2025-05-12 10:50:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546416.994428373,4492711.11347059,0.285717843753435,"62206","ARS"
"3","62206_1_sea_0",100.797141030345,-1.36939405064089,2025-05-12 10:55:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546418.323417339,4492905.38324534,0.285717843753435,"62206","ARS"
"4","62206_1_sea_0",88.8599667279148,-0.427950210402209,2025-05-12 11:00:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546517.218773752,4492924.87098815,0.285717843753435,"62206","ARS"
"5","62206_1_sea_0",355.38468657356,1.77947794962639,2025-05-12 11:05:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546603.669590539,4492904.31983334,0.285717843753435,"62206","undirected"
"6","62206_1_sea_0",2507.0739019181,-0.00582431386198157,2025-05-12 11:10:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546612.449240105,4493259.59605434,0.285717843753435,"62206","undirected"
"7","62206_1_sea_0",281.881024600371,-1.49852608180228,2025-05-12 11:15:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546688.981985613,4495765.5015371,0.285717843753435,"62206","undirected"
"8","62206_1_sea_0",2151.93309685869,1.69800013131076,2025-05-12 11:20:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546970.617509752,4495777.26349157,0.285717843753435,"62206","undirected"
"9","62206_1_sea_0",798.413169674828,0.604007279071266,2025-05-12 11:25:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546608.791300506,4497898.55975745,0.285717843753435,"62206","undirected"
"10","62206_1_sea_0",1213.37892034537,-0.181282947841823,2025-05-12 11:30:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546051.299347977,4498470.10705416,0.285717843753435,"62206","undirected"
"11","62206_1_sea_0",753.807386408262,0.443702478557427,2025-05-12 11:35:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",545374.542887558,4499477.22626142,0.285717843753435,"62206","undirected"
"12","62206_1_sea_0",71.0485121477186,-1.01745442282403,2025-05-12 11:40:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",544726.230178825,4499861.82502311,0.285717843753435,"62206","ARS"
"13","62206_1_sea_0",1138.29113984661,0.525258578311987,2025-05-12 11:45:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",544724.957414784,4499932.86213419,0.285717843753435,"62206","undirected"
"14","62206_1_sea_0",2265.61604733618,0.165730976068419,2025-05-12 11:50:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",544136.625515217,4500907.32213594,0.285717843753435,"62206","undirected"
"15","62206_1_sea_0",1518.68498301554,-0.503763237083419,2025-05-12 11:55:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",542661.703544153,4502627.09574116,0.285717843753435,"62206","undirected"
"16","62206_1_sea_0",1066.69195436288,0.362782363599102,2025-05-12 12:00:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",542352.339077073,4504113.93726067,0.285717843753435,"62206","undirected"
"17","62206_1_sea_0",42.7415662745944,-0.842701447411967,2025-05-12 12:05:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",541778.583813027,4505013.17950973,0.285717843753435,"62206","ARS"
"18","62206_1_sea_0",1241.80003014901,0.0132981766943532,2025-05-12 12:10:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",541790.181013585,4505054.31764808,0.285717843753435,"62206","undirected"
"19","62206_1_sea_0",1491.38355380996,-0.842263527115985,2025-05-12 12:15:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",542111.198934993,4506253.9070816,0.285717843753435,"62206","undirected"
"20","62206_1_sea_0",380.828765556084,1.74061686280408,2025-05-12 12:20:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",543442.85380179,4506925.41301628,0.285717843753435,"62206","undirected"
"21","62206_1_sea_0",2756.28711528476,-1.92132579790847,2025-05-12 12:25:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",543216.380666519,4507231.58366751,0.285717843753435,"62206","undirected"
"22","62206_1_sea_0",691.135904503633,-0.165829303477115,2025-05-12 12:30:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",545860.439600109,4508010.08929857,0.285717843753435,"62206","undirected"
"23","62206_1_sea_0",296.497977662948,-0.502004931010596,2025-05-12 12:35:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546546.562598583,4508093.18002885,0.285717843753435,"62206","undirected"
"24","62206_1_sea_0",1187.22603175238,2.31307800119755,2025-05-12 12:40:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546821.745614773,4507982.79271817,0.285717843753435,"62206","undirected"
"25","62206_1_sea_0",721.1251310497,-0.594521739937872,2025-05-12 12:45:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546402.636945821,4509093.58233555,0.285717843753435,"62206","undirected"
"26","62206_1_sea_0",1845.07074794294,-2.9134830535498,2025-05-12 12:50:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546569.655119509,4509795.09953726,0.285717843753435,"62206","undirected"
"27","62206_1_sea_0",2678.1208905798,0.0911629389441029,2025-05-12 12:55:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546559.28504078,4507950.05793166,0.285717843753435,"62206","directed"
"28","62206_1_sea_0",2495.25562111544,-0.225062153432818,2025-05-12 13:00:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546788.098862966,4505281.72966487,0.285717843753435,"62206","directed"
"29","62206_1_sea_0",2826.39591963007,0.0197992665657321,2025-05-12 13:05:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546441.089987767,4502810.72066949,0.285717843753435,"62206","directed"
"30","62206_1_sea_0",2388.98835701372,-0.357100318001468,2025-05-12 13:10:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546103.520481572,4500004.55589832,0.285717843753435,"62206","directed"
"31","62206_1_sea_0",2240.88562203019,0.284122742424009,2025-05-12 13:15:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",545007.077933759,4497882.03873483,0.285717843753435,"62206","directed"
"32","62206_1_sea_0",341.040354076997,0.46990768968553,2025-05-12 13:20:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",544577.931242088,4495682.62938502,0.285717843753435,"62206","undirected"
"33","62206_1_sea_0",73.4653057495202,1.89284437989722,2025-05-12 13:25:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",544671.264763892,4495354.60899416,0.285717843753435,"62206","ARS"
"34","62206_1_sea_0",877.769036455765,-1.33630665865162,2025-05-12 13:30:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",544731.929069546,4495396.04561044,0.285717843753435,"62206","undirected"
"35","62206_1_sea_0",2283.40459027663,-0.163572763624984,2025-05-12 13:35:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",545381.877748946,4494806.09205675,0.285717843753435,"62206","directed"
"36","62206_1_sea_0",2394.51341591859,-0.191543161120088,2025-05-12 13:40:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",546800.152603363,4493016.5577709,0.285717843753435,"62206","directed"
"37","62206_1_sea_0",1879.4188189549,-0.460945796060502,2025-05-12 13:45:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",547902.981434362,4490891.12532819,0.285717843753435,"62206","directed"
"38","62206_1_sea_0",NA,NA,2025-05-12 13:50:00,"VHF",1,"sea",FALSE,"62206","62206_1","sea",547936.218564731,4489012.00042808,0.285717843753435,"62206","directed"
"39","62206_2_sea_0",2793.26774065129,NA,2025-05-13 10:55:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",547932.362492906,4488425.86297145,0.285717843753435,"62206","directed"
"40","62206_2_sea_0",2004.58373897238,1.11271069147336,2025-05-13 11:00:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",550126.699412736,4490154.22351059,0.285717843753435,"62206","undirected"
"41","62206_2_sea_0",1848.69100425732,-0.243613025893282,2025-05-13 11:05:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549710.634221714,4492115.15332151,0.285717843753435,"62206","directed"
"42","62206_2_sea_0",1967.78260359859,-0.320425185402555,2025-05-13 11:10:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549774.468323036,4493962.74192202,0.285717843753435,"62206","directed"
"43","62206_2_sea_0",2223.68449319944,0.786689554974945,2025-05-13 11:15:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",550458.37937968,4495807.85277008,0.285717843753435,"62206","directed"
"44","62206_2_sea_0",2055.20746767101,-0.154369785291667,2025-05-13 11:20:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549527.898591982,4497827.50081591,0.285717843753435,"62206","directed"
"45","62206_2_sea_0",1239.90236080802,0.587688788710345,2025-05-13 11:25:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",548965.150043225,4499804.16259933,0.285717843753435,"62206","undirected"
"46","62206_2_sea_0",1288.15997447618,-0.831024162475593,2025-05-13 11:30:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",548021.428304476,4500608.36850838,0.285717843753435,"62206","undirected"
"47","62206_2_sea_0",1426.36843911205,-0.708911560765146,2025-05-13 11:35:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",547977.609700332,4501895.78299089,0.285717843753435,"62206","undirected"
"48","62206_2_sea_0",929.998875198175,0.944356592730446,2025-05-13 11:40:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",548868.819415707,4503009.45806348,0.285717843753435,"62206","undirected"
"49","62206_2_sea_0",1245.53627985952,-0.881645760851584,2025-05-13 11:45:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",548621.236326116,4503905.89574766,0.285717843753435,"62206","undirected"
"50","62206_2_sea_0",885.019828108729,-1.0046183180987,2025-05-13 11:50:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549336.985089966,4504925.24079793,0.285717843753435,"62206","undirected"
"51","62206_2_sea_0",1034.55957364482,1.22522613470415,2025-05-13 11:55:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",550221.068743338,4504884.54448377,0.285717843753435,"62206","undirected"
"52","62206_2_sea_0",70.997082379111,-1.39308566058221,2025-05-13 12:00:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",550615.898035897,4505840.79933535,0.285717843753435,"62206","ARS"
"53","62206_2_sea_0",38.0817345662043,0.162358077332889,2025-05-13 12:05:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",550685.277743265,4505825.73142534,0.285717843753435,"62206","ARS"
"54","62206_2_sea_0",1685.70946495999,2.76768158281304,2025-05-13 12:10:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",550723.308985549,4505823.77103816,0.285717843753435,"62206","undirected"
"55","62206_2_sea_0",1769.02031414209,1.9751298313259,2025-05-13 12:15:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549187.849033445,4506519.4571281,0.285717843753435,"62206","undirected"
"56","62206_2_sea_0",63.9893047633709,1.99007943687963,2025-05-13 12:20:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549150.563073718,4504750.82979905,0.285717843753435,"62206","ARS"
"57","62206_2_sea_0",74.3750232246667,0.365178693556928,2025-05-13 12:25:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549209.545775952,4504775.64253694,0.285717843753435,"62206","water"
"58","62206_2_sea_0",67.2516693257334,-0.455077566657189,2025-05-13 12:30:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549263.281819694,4504827.06317173,0.285717843753435,"62206","water"
"59","62206_2_sea_0",65.3653005402038,-0.113745465528293,2025-05-13 12:35:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549327.362513998,4504847.47031863,0.285717843753435,"62206","water"
"60","62206_2_sea_0",69.1645517412926,-0.0429487219877,2025-05-13 12:40:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549391.494556037,4504860.1077115,0.285717843753435,"62206","water"
"61","62206_2_sea_0",57.4979579859049,-0.106323665147196,2025-05-13 12:45:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549459.86572145,4504870.5537135,0.285717843753435,"62206","water"
"62","62206_2_sea_0",67.4927606782365,0.109957378278009,2025-05-13 12:50:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549517.3047262,4504873.1567705,0.285717843753435,"62206","water"
"63","62206_2_sea_0",73.1004647226529,0.176002694181079,2025-05-13 12:55:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549583.98579698,4504883.59264822,0.285717843753435,"62206","water"
"64","62206_2_sea_0",1276.87459499671,-0.148830941037934,2025-05-13 13:00:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549653.112322604,4504907.36661292,0.285717843753435,"62206","undirected"
"65","62206_2_sea_0",429.742631140758,0.216751690292775,2025-05-13 13:05:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",550908.801200536,4505139.00031769,0.285717843753435,"62206","undirected"
"66","62206_2_sea_0",44.5973856314815,-0.942282034240379,2025-05-13 13:10:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551304.759395771,4505306.02078544,0.285717843753435,"62206","ARS"
"67","62206_2_sea_0",1074.41972703389,-0.187636781592717,2025-05-13 13:15:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551342.939383893,4505282.97267679,0.285717843753435,"62206","undirected"
"68","62206_2_sea_0",973.766952565355,-0.444982365901717,2025-05-13 13:20:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",552143.03161177,4504565.87423395,0.285717843753435,"62206","undirected"
"69","62206_2_sea_0",975.370666117898,-0.118730038971563,2025-05-13 13:25:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",552517.802280082,4503667.11451963,0.285717843753435,"62206","undirected"
"70","62206_2_sea_0",1099.68691959263,-0.326912384613541,2025-05-13 13:30:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",552783.91281263,4502728.74725635,0.285717843753435,"62206","undirected"
"71","62206_2_sea_0",624.636930548706,-1.10761071916675,2025-05-13 13:35:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",552728.315665056,4501630.46665546,0.285717843753435,"62206","undirected"
"72","62206_2_sea_0",264.475565308683,0.325055894924964,2025-05-13 13:40:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",552156.09913057,4501379.98804825,0.285717843753435,"62206","undirected"
"73","62206_2_sea_0",542.614677323266,-2.35913911002761,2025-05-13 13:45:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551960.375955988,4501202.11235127,0.285717843753435,"62206","undirected"
"74","62206_2_sea_0",98.9967263651257,0.325559378098209,2025-05-13 13:50:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551987.863948368,4501744.03033245,0.285717843753435,"62206","undirected"
"75","62206_2_sea_0",654.640136947857,1.00335892067473,2025-05-13 13:55:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551960.993192207,4501839.31052081,0.285717843753435,"62206","undirected"
"76","62206_2_sea_0",998.317202789441,2.41108335275806,2025-05-13 14:00:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551334.169212061,4502028.11043293,0.285717843753435,"62206","undirected"
"77","62206_2_sea_0",278.945513293358,-1.36854159559166,2025-05-13 14:05:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551854.042613303,4501175.83765731,0.285717843753435,"62206","undirected"
"78","62206_2_sea_0",1531.27701711422,0.873607183568354,2025-05-13 14:10:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551649.93817459,4500985.70092366,0.285717843753435,"62206","undirected"
"79","62206_2_sea_0",1838.49061908236,0.0805434648218597,2025-05-13 14:15:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551730.743616658,4499456.55744325,0.285717843753435,"62206","directed"
"80","62206_2_sea_0",2630.3504928308,0.183161458134347,2025-05-13 14:20:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551975.158451646,4497634.38589674,0.285717843753435,"62206","directed"
"81","62206_2_sea_0",2744.80934057358,-0.516240994234926,2025-05-13 14:25:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",552793.833369817,4495134.68289569,0.285717843753435,"62206","directed"
"82","62206_2_sea_0",2839.57199305748,-0.151182374268804,2025-05-13 14:30:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",552249.219129084,4492444.44616914,0.285717843753435,"62206","directed"
"83","62206_2_sea_0",1162.80884471699,0.0553681177232486,2025-05-13 14:35:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",551273.071965028,4489777.93049923,0.285717843753435,"62206","undirected"
"84","62206_2_sea_0",1216.85185641933,-1.26028684520682,2025-05-13 14:40:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",550934.378737093,4488665.54059155,0.285717843753435,"62206","undirected"
"85","62206_2_sea_0",NA,NA,2025-05-13 14:45:00,"VHF",2,"sea",FALSE,"62206","62206_2","sea",549717.662929182,4488647.34489836,0.285717843753435,"62206","undirected"
"86","62206_25_sea_1",2093.50308783682,NA,2025-05-20 06:10:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",541353.516638972,4491791.03539976,0.285717843753435,"62206","directed"
"87","62206_25_sea_1",2166.65634753599,-0.36547244085757,2025-05-20 06:15:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",540164.331279982,4493513.99603795,0.285717843753435,"62206","directed"
"88","62206_25_sea_1",1781.01037416367,0.370149575198596,2025-05-20 06:20:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",539652.163095578,4495619.24744318,0.285717843753435,"62206","directed"
"89","62206_25_sea_1",875.600521690202,-0.218432245694854,2025-05-20 06:25:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",538633.640333244,4497080.27767404,0.285717843753435,"62206","undirected"
"90","62206_25_sea_1",708.664840131948,0.0854112345658353,2025-05-20 06:30:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",538300.453584242,4497890.00779196,0.285717843753435,"62206","undirected"
"91","62206_25_sea_1",6.85552027913245,0.93749099549804,2025-05-20 06:35:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",537975.866368412,4498519.96731047,0.285717843753435,"62206","ARS"
"92","62206_25_sea_1",576.665506155217,-1.29206209748616,2025-05-20 06:40:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",537969.095736326,4498521.0428101,0.285717843753435,"62206","undirected"
"93","62206_25_sea_1",973.560822702316,-1.98662075753617,2025-05-20 06:45:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",537899.373338511,4499093.477866,0.285717843753435,"62206","undirected"
"94","62206_25_sea_1",879.630223726587,-1.59177608139424,2025-05-20 06:50:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",538830.985412708,4498810.77728463,0.285717843753435,"62206","undirected"
"95","62206_25_sea_1",1865.67645319923,0.50269209249197,2025-05-20 06:55:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",538557.958448105,4497974.59213342,0.285717843753435,"62206","undirected"
"96","62206_25_sea_1",NA,NA,2025-05-20 07:00:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",538904.976186476,4496141.47257451,0.285717843753435,"62206","undirected"
"97","62206_26_sea_1",399.359970362763,NA,2025-05-20 08:30:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",540882.347141379,4492356.78392043,0.285717843753435,"62206","undirected"
"98","62206_26_sea_1",402.254660461069,-1.01675920455577,2025-05-20 08:35:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",541279.922445007,4492394.4968343,0.285717843753435,"62206","undirected"
"99","62206_26_sea_1",63.5355044360741,-3.03772077389489,2025-05-20 08:40:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",541522.91660233,4492073.93069234,0.285717843753435,"62206","ARS"
"100","62206_26_sea_1",35.0709611771176,-0.552636792268304,2025-05-20 08:45:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",541479.493028976,4492120.31122275,0.285717843753435,"62206","ARS"
"101","62206_26_sea_1",7.81621813867489,-0.0857879202536591,2025-05-20 08:50:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",541472.530780231,4492154.68416866,0.285717843753435,"62206","ARS"
"102","62206_26_sea_1",64.9346288006298,-1.36650802476959,2025-05-20 08:55:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",541471.641205105,4492162.44959988,0.285717843753435,"62206","ARS"
"103","62206_26_sea_1",59.3230424183127,-1.75481287481203,2025-05-20 09:00:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",541533.313137103,4492182.77394049,0.285717843753435,"62206","ARS"
"104","62206_26_sea_1",1376.58935605686,0.664548065604303,2025-05-20 09:05:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",541541.258077759,4492123.98532527,0.285717843753435,"62206","undirected"
"105","62206_26_sea_1",641.26805507671,-0.574949353957319,2025-05-20 09:10:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",542527.686527026,4491163.79931741,0.285717843753435,"62206","undirected"
"106","62206_26_sea_1",3008.36515404504,0.960126752526756,2025-05-20 09:15:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",542670.087979191,4490538.54213442,0.285717843753435,"62206","undirected"
"107","62206_26_sea_1",NA,NA,2025-05-20 09:20:00,"VHF",13,"sea",FALSE,"62206","62206_13","sea",545456.26540124,4489403.87201807,0.285717843753435,"62206","undirected"
"108","62206_29_sea_0",1696.08411977471,NA,2025-05-21 12:35:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",547809.503720146,4488965.67492381,0.285717843753435,"62206","directed"
"109","62206_29_sea_0",2244.63240929934,0.317591876977184,2025-05-21 12:40:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",548224.787356063,4490610.13253746,0.285717843753435,"62206","directed"
"110","62206_29_sea_0",1120.2295853746,-0.370717081154838,2025-05-21 12:45:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",548067.279839038,4492849.23191778,0.285717843753435,"62206","undirected"
"111","62206_29_sea_0",1408.78416691629,0.64805621948196,2025-05-21 12:50:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",548398.853205106,4493919.26622885,0.285717843753435,"62206","undirected"
"112","62206_29_sea_0",2210.19705567669,0.666947837760273,2025-05-21 12:55:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",547919.004612737,4495243.81073824,0.285717843753435,"62206","undirected"
"113","62206_29_sea_0",1244.14082680618,0.393849008365315,2025-05-21 13:00:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",546042.050497192,4496410.86441013,0.285717843753435,"62206","undirected"
"114","62206_29_sea_0",577.319792263457,-1.84926212224601,2025-05-21 13:05:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",544814.286395144,4496612.06507277,0.285717843753435,"62206","undirected"
"115","62206_29_sea_0",639.081702952161,-0.301105699309502,2025-05-21 13:10:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",545060.658467654,4497134.17516119,0.285717843753435,"62206","undirected"
"116","62206_29_sea_0",572.850428749256,-0.207039815415449,2025-05-21 13:15:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",545492.52814926,4497605.25265074,0.285717843753435,"62206","undirected"
"117","62206_29_sea_0",494.367223465084,0.0847269472455989,2025-05-21 13:20:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",545958.174533814,4497938.9157417,0.285717843753435,"62206","undirected"
"118","62206_29_sea_0",94.5036082221671,-0.237560241707873,2025-05-21 13:25:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",546334.215742932,4498259.83934738,0.285717843753435,"62206","ARS"
"119","62206_29_sea_0",96.5074958076768,-1.25664311808492,2025-05-21 13:30:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",546418.518344436,4498302.54769956,0.285717843753435,"62206","ARS"
"120","62206_29_sea_0",245.358347792437,2.347534030305,2025-05-21 13:35:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",546486.600596015,4498234.14811062,0.285717843753435,"62206","ARS"
"121","62206_29_sea_0",1212.62162434414,-0.319602333073691,2025-05-21 13:40:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",546489.295945769,4498479.49165328,0.285717843753435,"62206","undirected"
"122","62206_29_sea_0",1814.88242794759,-0.0419287009363503,2025-05-21 13:45:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",546882.911911082,4499626.45184251,0.285717843753435,"62206","undirected"
"123","62206_29_sea_0",1517.4147508927,0.246525102329871,2025-05-21 13:50:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",547543.457596204,4501316.85937477,0.285717843753435,"62206","undirected"
"124","62206_29_sea_0",720.827693813503,0.486812132926575,2025-05-21 13:55:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",547734.133579334,4502822.2464332,0.285717843753435,"62206","undirected"
"125","62206_29_sea_0",623.305264012543,-0.160710237075414,2025-05-21 14:00:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",547479.651034524,4503496.6581758,0.285717843753435,"62206","undirected"
"126","62206_29_sea_0",938.37127419953,-0.221648912652214,2025-05-21 14:05:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",547355.751964566,4504107.52516018,0.285717843753435,"62206","undirected"
"127","62206_29_sea_0",827.542006364084,0.90959704812883,2025-05-21 14:10:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",547375.961539139,4505045.67878371,0.285717843753435,"62206","undirected"
"128","62206_29_sea_0",767.595525168454,-0.117162112696012,2025-05-21 14:15:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",546733.914486825,4505567.79118053,0.285717843753435,"62206","undirected"
"129","62206_29_sea_0",604.19969062003,0.295480218387144,2025-05-21 14:20:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",546199.070429457,4506118.3769818,0.285717843753435,"62206","undirected"
"130","62206_29_sea_0",804.387966739978,-0.330308252645596,2025-05-21 14:25:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",545670.120741336,4506410.38638846,0.285717843753435,"62206","undirected"
"131","62206_29_sea_0",1265.99051471393,1.15357706692627,2025-05-21 14:30:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",545130.071292106,4507006.52948657,0.285717843753435,"62206","undirected"
"132","62206_29_sea_0",3943.54919944284,1.05677132061115,2025-05-21 14:35:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",543927.890724878,4506609.67451669,0.285717843753435,"62206","undirected"
"133","62206_29_sea_0",2876.52771464824,-0.218263895905036,2025-05-21 14:40:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",543163.082371601,4502740.99923034,0.285717843753435,"62206","directed"
"134","62206_29_sea_0",1635.48877558326,-0.11526724437108,2025-05-21 14:45:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",542007.403802625,4500106.83546581,0.285717843753435,"62206","directed"
"135","62206_29_sea_0",3599.85887500099,1.39923335276167,2025-05-21 14:50:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",541182.434906201,4498694.65635005,0.285717843753435,"62206","undirected"
"136","62206_29_sea_0",4257.60936619483,-0.291515125871409,2025-05-21 14:55:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",543935.132566891,4496374.82025482,0.285717843753435,"62206","directed"
"137","62206_29_sea_0",1234.82240289195,-0.406150678469339,2025-05-21 15:00:00,"VHF",16,"sea",FALSE,"62206","62206_15","sea",546264.881801595,4492811.18362653,0.285717843753435,"62206","undirected"
